1,新北市,吳郭魚類,99,251.55
2,新北市,鯉魚,96,3.36
3,新北市,鯉魚,97,3.5
4,新北市,鯉魚,98,4.2
5,新北市,鯉魚,99,4.2
6,新北市,日本鰻鱺,93,75
7,新北市,日本鰻鱺,94,75
8,新北市,鱸魚,96,254.16
9,新北市,鱸魚,97,1730
10,新北市,鱸魚,98,1212
11,新北市,鱸魚,99,1012
12,新北市,錦鯉與金魚,99,31828.39295
13,新北市,其他觀賞魚,99,30337.28116
14,新北市,香魚,93,3946
15,新北市,香魚,94,1375
16,新北市,香魚,96,1813.08
17,新北市,香魚,97,1860
18,新北市,香魚,98,1360
19,新北市,香魚,99,930
20,新北市,真鯛,92,112707.742
21,新北市,真鯛,93,53553.33
22,新北市,真鯛,94,75657.725
23,新北市,真鯛,95,85123.70141
24,新北市,真鯛,96,39823.93
25,新北市,真鯛,97,4909.3
26,新北市,真鯛,98,4929.35
27,新北市,真鯛,99,5485.05
28,新北市,黃背牙鯛,92,110281.505
29,新北市,黃背牙鯛,93,153482.305
30,新北市,黃背牙鯛,94,55612.25
31,新北市,黃背牙鯛,95,62931.24799
32,新北市,黃背牙鯛,96,50418.92
33,新北市,黃背牙鯛,97,12203.75
34,新北市,黃背牙鯛,98,11907.79
35,新北市,黃背牙鯛,99,10157.55
36,新北市,紅鋤齒鯛,93,16.25
37,新北市,紅鋤齒鯛,98,805.5
38,新北市,紅鋤齒鯛,99,919.8
39,新北市,黑棘鯛,92,1617
40,新北市,黑棘鯛,94,850.5
41,新北市,黑棘鯛,95,1362.75
42,新北市,黑棘鯛,96,608
43,新北市,黑棘鯛,97,767.25
44,新北市,黑棘鯛,98,990.45
45,新北市,黑棘鯛,99,1755
46,新北市,其他鯛,92,16484.045
47,新北市,其他鯛,93,29696
48,新北市,其他鯛,94,26005.7375
49,新北市,其他鯛,95,9637.5
50,新北市,其他鯛,96,3606.3
51,新北市,其他鯛,97,4796.925
52,新北市,其他鯛,98,8113.8
53,新北市,其他鯛,99,5384.05
54,新北市,大黃魚,94,14165.565
55,新北市,大黃魚,95,4065.6
56,新北市,大黃魚,97,11.5
57,新北市,小黃魚,92,14985.32
58,新北市,黑(魚或),92,26054.846
59,新北市,黑(魚或),93,35339
60,新北市,黑(魚或),94,16813.75
61,新北市,黑(魚或),95,40646
62,新北市,黑(魚或),96,37732.45
63,新北市,黑(魚或),97,15449.85
64,新北市,黑(魚或),98,6777.9
65,新北市,黑(魚或),99,8870.7
66,新北市,白姑魚,92,19150.12
67,新北市,白姑魚,93,18770
68,新北市,白姑魚,94,16909.36
69,新北市,白姑魚,95,7808
70,新北市,白姑魚,96,6172.1
71,新北市,白姑魚,97,3568
72,新北市,白姑魚,98,2712
73,新北市,白姑魚,99,3326.4
74,新北市,鮸魚,92,26181.6
75,新北市,鮸魚,93,14663.25
76,新北市,鮸魚,94,12160
77,新北市,鮸魚,95,24525.123
78,新北市,鮸魚,96,4122
79,新北市,鮸魚,97,373.86
80,新北市,鮸魚,98,1864
81,新北市,鮸魚,99,736.6
82,新北市,馬頭魚,92,102347.425
83,新北市,馬頭魚,93,21280.287
84,新北市,馬頭魚,94,28741.272
85,新北市,馬頭魚,95,14348.65
86,新北市,馬頭魚,96,9799.6
87,新北市,馬頭魚,97,5645.2
88,新北市,馬頭魚,98,5758.2
89,新北市,馬頭魚,99,6235
90,新北市,赤鰭笛鯛,92,60
91,新北市,赤鰭笛鯛,96,87.5
92,新北市,笛鯛類,92,1335.9
93,新北市,笛鯛類,93,3154.24
94,新北市,笛鯛類,94,4163
95,新北市,笛鯛類,95,5812.5
96,新北市,笛鯛類,96,5050.5
97,新北市,笛鯛類,97,5392.55
98,新北市,笛鯛類,98,4567.2
99,新北市,笛鯛類,99,5639.6
100,新北市,鸚哥魚科,92,232.5
101,新北市,大棘大眼鯛,92,32467.427
102,新北市,大棘大眼鯛,93,405
103,新北市,大棘大眼鯛,94,11205.8
104,新北市,大棘大眼鯛,95,3392
105,新北市,大棘大眼鯛,96,603
106,新北市,大棘大眼鯛,97,858.75
107,新北市,大棘大眼鯛,98,1359.75
108,新北市,大棘大眼鯛,99,1638.75
109,新北市,鱠,92,3061.24
110,新北市,鱠,93,2441.25
111,新北市,鱠,94,3718.608
112,新北市,鱠,95,5413.6
113,新北市,鱠,96,25635.45
114,新北市,鱠,97,7172.95
115,新北市,鱠,98,5042.4
116,新北市,鱠,99,4674.9
117,新北市,鯙科,92,18768.48
118,新北市,鯙科,93,645.6
119,新北市,鯙科,94,1005
120,新北市,鯙科,95,1340
